3,
4,
11,
12,
13,
14,
21,
22,
23,
32,
33,
34,
35,
43,
44,
45,
53,
54,
63,
64,
65,
72,
73,
74,
75,
82,
83,
85,
5,
6,
13,
14,
15,
16,
23,
24,
25,
34,
35,
36,
37,
45,
46,
47,
55,
56,
65,
66,
67,
74,
75,
76,
77,
84,
85,
87,
7,
8,
15,
16,
17,
18,
25,
26,
27,
36,
37,
38,
39,
47,
48,
49,
57,
5
8,
67,
68,
69,
76,
77,
78,
79,
86,
87,
89,
7,
8,
17,
18,
19,
27,
28,
29,
30,
35,
36,
37,
38,
39,
45,
46,
47,
48,
56,
57,
58,
59,
66,
68,
76,
79,
86,
89,
5,
6,
15,
16,
17,
25,
26,
27,
28,
33,
34,
35,
36,
37,
43,
44,
45,
46,
54,
55,
56,
57,
64,
66,
74,
77,
84,
87,
3,
4,
13,
14,
15,
23,
24,
25,
26,
31,
32,
33,
34,
35,
41,
42,
43,
44,
52,
53,
54,
55,
62,
64,
72,
75,
82,
85
